"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070588","calcium ion transmembrane transport","107/3900","339/18860",0.315634218289086,1.52637470690568,4.99330946671465,1.37249399612984e-06,5.80868935543271e-05,4.47381652994918e-05,"RYR2/CACNG3/TRPM2/F2R/AKAP5/ATP2B3/PRKCE/HTR2A/NCS1/GRIN1/PPP3CA/SEC61A1/TMCO1/SLC8A2/JPH1/GNB5/CACNB4/CALM3/PPP3CB/NOS1AP/ATP2B2/JPH3/TMEM38A/ITPR1/ABL1/AKAP6/HTT/MICU3/PTK2B/CACNA1B/CACNG8/CACNA2D3/UCP2/TRPM3/CACNB3/CACNB2/SLC25A23/CASQ1/CACNG2/SLC24A1/CACNA1I/HTR2C/ANO6/FLNA/FKBP1B/UBR3/MCU/CACNA1E/PLCB1/THY1/JPH4/PPP3R1/BIN1/SLC24A2/EDN1/SNCA/ANK2/GRIN2C/PLCE1/CACNA1D/PLCL1/NPPA/CACNB1/MCUB/SLC24A4/PLCB4/CHD7/GRIN2A/RYR1/ATP1B1/SLC8A3/CYBA/FAIM2/NOS1/SLN/UBASH3B/CACNA1G/CX3CL1/CCR5/EDNRA/CAPN3/CBARP/TGFB1/NALCN/CORO1A/PLCH2/CAV1/P2RX5/ERO1A/SLC24A3/TPCN1/TRPC3/TSPAN13/KCNJ8/SLC35G1/PRKD1/CACNA2D1/P2RX4/TRPM8/CACNA2D2/CXCL10/PLCH1/RGS9/MIR21/ATP1A2/PLCL2/CACNG4",107
"GO:0021549","cerebellum development","45/3900","111/18860",0.405405405405405,1.96049896049896,5.18197330096195,1.42948549634178e-06,6.00123458251113e-05,4.62211367013978e-05,"PAK1/CEND1/CDK5R2/GART/HNRNPD/TP53/ATP7A/EZH2/TTBK2/ABL1/HERC1/ZNF365/MDK/CDK5/SMO/MAP2K1/SPTBN2/KIF14/TRNP1/PIANP/AGTPBP1/KLHL1/NAGLU/KCNC1/NCSTN/KNDC1/RORA/MECP2/SEZ6/SEZ6L2/CDK5R1/GABRB3/FAIM2/GLI2/NRXN1/RPGRIP1L/NEUROD2/DAB1/WHRN/SSTR1/MYO16/NEUROD1/DLL1/ABAT/SEZ6L",45
"GO:2001044","regulation of integrin-mediated signaling pathway","16/3900","24/18860",0.666666666666667,3.22393162393162,5.56619667374325,1.43702255305928e-06,6.00123458251113e-05,4.62211367013978e-05,"PHACTR4/CD63/NID1/FLNA/LOXL3/LAMC1/CTNNA1/EMP2/TIMP1/SLC2A10/SERPINE1/LAMA2/LAMB2/LAMA1/PLAU/PRKD1",16
"GO:0001662","behavioral fear response","25/3900","48/18860",0.520833333333333,2.51869658119658,5.37898069907805,1.44666317845564e-06,6.00174868640871e-05,4.62250962977445e-05,"MAPK8IP2/PENK/CRH/KCTD16/MDK/GRP/LARGE1/HTR2C/SLITRK4/DEAF1/BRINP1/MECP2/USP46/GNG7/MEF2C/FBXL20/GABRA5/SLC1A1/NEUROD2/NPAS2/NR2E1/GRIK2/ANKFN1/ATP1A2/LYPD1",25
"GO:0016081","synaptic vesicle docking","11/3900","13/18860",0.846153846153846,4.09191321499014,5.69381947260875,1.49984291217036e-06,6.18170549290607e-05,4.76111124647681e-05,"STX1B/PPFIA3/UNC13A/UNC13C/RIMS1/TPRG1L/STX1A/RIMS3/SNPH/RIMS2/SNAP25",11
"GO:0010639","negative regulation of organelle organization","114/3900","367/18860",0.310626702997275,1.5021588765458,4.96016733873931,1.51270831078142e-06,6.19424584921273e-05,4.77076975115889e-05,"CARMIL2/SPTB/INPP5J/RAB40B/SHANK1/SPTBN4/DMTN/NME6/SHANK3/MAPRE1/CLSTN3/TP53/RDX/TOM1L2/TMEM39A/MAP6D1/NUBP1/TRIM37/TTBK2/NDC80/TMEM67/OPA1/TUBB4A/WDR47/PICK1/POT1/BUB1B/PINK1/CLIP3/ATM/PAK2/MAD2L2/LUZP1/SPTBN2/SLC25A4/CENPF/NAV3/SMAD4/KNTC1/TPX2/PFN1/BRCA1/DYNC1LI1/CHEK1/VAT1/CORO1B/BIRC5/NUF2/CAMSAP2/ARPIN/TBC1D30/TTK/PRRT2/CKAP2/SNCA/SPDL1/HNRNPC/TMOD2/SLC35F6/MAPT/KNL1/STMN2/ESPL1/WASF2/KANK3/FBXO5/TWF1/EML2/MDM1/MAD2L1/ANAPC15/APC/ZWINT/BUB1/ERCC4/SWAP70/TMEFF2/CCNB1/FGF13/LMNA/TMOD3/SCIN/LIMK2/CDC20/LIMA1/GEN1/AURKB/MAP2/SPC25/DIAPH3/CCDC88C/GNL3L/TOM1L1/SPTAN1/CORO1A/RPS6KA2/CDCA8/EVI5L/ARAP1/STMN1/CTNNA2/LIF/IGF1/MAK/CAPG/KANK4/PLEKHH2/ARHGEF2/GSN/MIR21/SVIL/GMFG/CORO2B/NUPR1",114
"GO:2000300","regulation of synaptic vesicle exocytosis","26/3900","51/18860",0.509803921568627,2.46535947712418,5.35022749975867,1.52549486657855e-06,6.20630363138345e-05,4.78005658023324e-05,"SYT5/PRKCG/RIMS1/RAB3A/RIMS4/PPP3CA/SYN1/PREPL/RIMS3/CACNB4/CALM3/SYT2/SV2B/SYT13/SYT1/CACNA1B/CDK5/PRKCB/RIMS2/NPY/STXBP5/PPFIA2/SYT4/SV2C/FBXL20/P2RY1",26
"GO:0051259","protein complex oligomerization","92/3900","282/18860",0.326241134751773,1.57766866703037,4.99033526529031,1.5692574032114e-06,6.30724042703997e-05,4.85779747447918e-05,"TRPM2/KCNV1/HSD17B10/KCNC4/GRIN1/TP53/CARD8/ATL1/SGTB/RRM2/MPP2/KCTD5/DNM1/KCTD16/SSBP1/ITPR1/SYT1/KCNC3/OPA1/PDCD6IP/KCNA1/PRMT8/ELAVL1/KCTD4/FUS/TRPM3/HOMER1/DNM1L/KCTD13/RRM1/COL6A1/KCTD18/HPRT1/KCNG3/KCNA2/ZBTB1/KCTD2/HCN1/UGDH/MCU/PXDN/THG1L/KCNB1/COL1A2/SLC1A2/KCNC1/SNCA/MAPT/KCTD11/PYCARD/CEP57/PRPH2/CD2AP/KCTD1/ABCA3/BEND3/KCTD3/GLS/EVL/RYR1/EHD3/RIPK2/HLA-G/BASP1/SIGMAR1/RNF135/CRYZ/AQP11/IFIH1/TIFA/ME1/SHMT2/APPL2/RNF112/KCTD17/TK1/CTH/ECT2/OAS1/KCNS3/GRIA3/HSD17B8/KCND3/HLA-DRB1/KCNF1/POLQ/BLM/ADCY8/ACACB/KCNJ2/CD74/CLDN1",92
"GO:0097479","synaptic vesicle localization","30/3900","63/18860",0.476190476190476,2.3028083028083,5.2884981733577,1.57857923585722e-06,6.30724042703997e-05,4.85779747447918e-05,"BSN/SYN2/RAB3A/SYN1/KIFC2/AP3M1/SYNJ1/PCLO/AP3M2/DNM1/LIN7B/BLOC1S4/HTT/KIF5C/CDK5/PINK1/BRSK2/AP3B1/DNM3/SNCA/AP3B2/TRIM46/KIF5A/BRSK1/KIF1B/LIN7A/DNM2/NRXN1/MAP2/RAB27A",30
"GO:0021954","central nervous system neuron development","41/3900","98/18860",0.418367346938776,2.02318158032444,5.18503893925574,1.58031079523044e-06,6.30724042703997e-05,4.85779747447918e-05,"SCN1B/SPTBN4/NDEL1/MYCBP2/ATP7A/LHX6/GBA2/WDR47/CDK5/DRAXIN/TCTN1/GABRB1/NPY/RAPGEF2/WNT5A/HPRT1/KIAA0319/FEZF2/NRP1/AGTPBP1/NR4A2/BRINP1/ADARB1/B4GALT6/NFIB/MAPT/ARX/CNTN2/CDH11/PLXNA3/TSKU/SZT2/EPHA4/GLI2/GATA2/MAP2/ROBO2/PLXNA4/NR2E1/FGFR2/PRKCA",41
"GO:0045839","negative regulation of mitotic nuclear division","28/3900","57/18860",0.491228070175439,2.37552856500225,5.31030304025164,1.59914373630602e-06,6.34226440323634e-05,4.88477272381066e-05,"NME6/TOM1L2/NDC80/BUB1B/ATM/MAD2L2/CENPF/KNTC1/DYNC1LI1/CHEK1/BIRC5/NUF2/TTK/SPDL1/KNL1/FBXO5/MAD2L1/ANAPC15/APC/ZWINT/BUB1/CCNB1/CDC20/GEN1/AURKB/SPC25/TOM1L1/CDCA8",28
"GO:0021700","developmental maturation","113/3900","364/18860",0.31043956043956,1.5012538743308,4.93054995011266,1.73339553822884e-06,6.83174516504443e-05,5.26176777196571e-05,"SHANK1/SPTBN4/NEFL/DLG4/CEND1/CDK5R2/SPG21/RAB3A/ZDHHC15/HID1/CAMK2B/STXBP1/ATP6V1E1/SYP/KCNQ3/RND1/ZBTB7A/LHX6/SLC17A7/ATP6V1D/ATP6V1A/CD63/ROCK1/TUSC2/CNTNAP1/PICK1/BAP1/PTPRN/ATP6V1G2/NEURL1/RB1/GREM1/WNT5A/KCNIP2/PFN1/ATP6V0A1/CLSTN1/KIF14/NR4A2/WNT10B/KCNB1/RAB32/ACTL6B/ATP6V1B2/EDN1/B4GALT6/CNTNAP2/REC8/LGI4/MECP2/FBXO5/AURKA/SEZ6/SLC24A4/SRRM4/CNTN2/SEMA7A/SYBU/CBFB/SEZ6L2/CDK5R1/RYR1/CCNB1/NRN1/ADGRB3/CLN5/LNX1/CX3CL1/CDC20/NRXN1/EDNRA/PABPC1L/XBP1/ZBTB16/GATA2/THBS3/DIAPH3/NEMP1/BMP2/TGFB1/HES1/RPS6KA2/P2RX5/NEUROD2/SNX10/NFIA/GALNT3/PALM/FOXJ1/ANG/RAC2/FERMT1/KDR/DAB1/IGF1/IGSF21/IGSF9/RET/IRX5/PTH1R/VEGFA/DCHS1/BRCA2/SHB/RUNX2/MMP2/GLDN/FGFR3/NRCAM/TDRD6/CLEC7A/ROPN1L/SEZ6L",113
"GO:0031032","actomyosin structure organization","74/3900","215/18860",0.344186046511628,1.66444841979726,5.00293829029175,1.79544808974622e-06,7.03235754903085e-05,5.41627818639363e-05,"PAK1/CSRP2/TGFBR1/ITGB1/IQGAP2/MEF2A/CDC42BPA/ABL1/EPB41L1/ROCK1/PDCD6IP/MYBPC1/LDB3/CASQ1/PAK2/LUZP1/KCTD13/TAC1/TCAP/SMAD4/PFN1/IQGAP1/NRP1/PXN/ROCK2/EDN1/CFLAR/TMOD2/FLNC/WASF2/ARRB1/TSC1/ALMS1/EPB41L4A/PPM1E/EVL/TTC8/TMEFF2/CNN3/ELN/TMOD3/MYH11/OBSL1/DNM2/TNNT1/EPB41L4B/CAPN3/ACTN2/CDC42/PDLIM1/S100A10/IQGAP3/EPB41L3/PHACTR1/ARAP1/STMN1/GPR65/RACGAP1/SDC4/ECT2/RHOC/LIMCH1/PRKD1/RGCC/LIMK1/TACR1/ACTC1/AKAP13/MIR21/CSRP1/CORO2B/ZYX/NEBL/MYO18A",74
"GO:0042063","gliogenesis","111/3900","357/18860",0.310924369747899,1.50359836242189,4.90482119551385,1.9644300988763e-06,7.64672605155181e-05,5.88946099819054e-05,"OPALIN/CDK1/CDK5R2/TP53/PENK/VIM/CHRM1/MAL/EZH2/MAG/ABL1/ZNF365/WDR47/MDK/CDK5/CNTNAP1/SMO/PICK1/GSTP1/COL3A1/MAP2K1/LARGE1/RB1/COL6A1/PRMT5/MYD88/NR1D1/ZNF488/CXCR4/CDKN2C/AKT2/CSK/TPPP/NAGLU/PPP3R1/BIN1/NTN1/B4GALT6/VCAN/ABCC8/NCSTN/TSPO/NFIB/SYNE2/MAPT/LGI4/HDAC1/SOX4/MECP2/SCRIB/GRN/NEGR1/EMX1/WASF3/CNTN2/CCL2/ATXN1/CDK5R1/RELA/EPHA4/SLC8A3/FA2H/SOX11/DLX1/CX3CL1/LAMA2/MYCN/PLP1/TTBK1/LAMB2/BMP2/TGFB1/HES1/RNF112/CSPG4/CNP/MXRA8/CDK6/ABCA2/MYRF/APCDD1/TMEM98/NFIA/SOCS7/LIF/NOTCH1/DAAM2/DAB1/IGF1/NR2E1/PTPRB/UFL1/ERBB2/ROR1/CD9/P2RX4/C5AR1/DLX2/IL1B/ATP1B2/GPR183/HMGA2/GAP43/TSPAN2/LEF1/DLL1/P2RY1/VEGFC/LRP8/NOG/ERBB3",111
"GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","15/3900","22/18860",0.681818181818182,3.2972027972028,5.5045157355992,2.01612681874398e-06,7.75225348719483e-05,5.97073757489391e-05,"SYT5/CPLX2/RAB3A/DOC2A/STXBP1/SYT2/CPLX1/SYT13/RPH3A/ERC2/SYT1/SYT4/PRRT2/CPLX3/SYT9",15
"GO:1901632","regulation of synaptic vesicle membrane organization","15/3900","22/18860",0.681818181818182,3.2972027972028,5.5045157355992,2.01612681874398e-06,7.75225348719483e-05,5.97073757489391e-05,"SYT5/CPLX2/RAB3A/DOC2A/STXBP1/SYT2/CPLX1/SYT13/RPH3A/ERC2/SYT1/SYT4/PRRT2/CPLX3/SYT9",15
"GO:0044772","mitotic cell cycle phase transition","137/3900","461/18860",0.297180043383948,1.43713220980032,4.85167832193186,2.14148000303633e-06,8.18434721160432e-05,6.30353348262179e-05,"WEE1/CAMK2A/NPM2/DGKZ/CDK2/FBXW7/CDK1/ACTL6A/PPP3CA/TP53/RDX/CACNB4/CALM3/ITGB1/RRM2/EZH2/FBXL15/BTN2A2/CDK4/ETAA1/LSM11/NDC80/ACVR1B/EIF4EBP1/MELK/SMARCE1/UBE2C/SMARCC1/PRKDC/RBBP8/BUB1B/TCF3/RPS27L/ATM/RB1/RBL1/CDKN2D/MAD2L2/CCNB2/BRSK2/CENPF/RRM1/DTL/KNTC1/BRCA1/DYNC1LI1/CDKN2C/KIF14/CHEK1/DLG1/E2F7/PLCB1/WNT10B/BIRC5/BARD1/NUF2/ACTL6B/KLHL18/DLGAP5/PSME1/STIL/TPD52L1/CDK14/RFWD3/CPSF3/TTK/SPDL1/RCC1/NFIB/KNL1/ESPL1/ACVR1/SMC5/DONSON/SIN3A/BCL7C/FBXO5/TACC3/MTA3/MAD2L1/AURKA/FOXM1/BRSK1/CCL2/ANAPC15/APC/ZWINT/BUB1/MIR15A/ANXA1/MIR29C/CCNJ/RCC2/CCNA2/CCNB1/MYC/TMOD3/DPF1/ZFP36L2/DNM2/CDC20/GEN1/SLFN11/AURKB/CDKN3/NES/CTDSP1/SKP2/HECW2/SPC25/TGFB1/IQGAP3/APPL2/CHEK2/FAM107A/CDCA8/CDK6/NFIA/ZNF324/CCND1/LATS2/FBXO31/CENPE/MASTL/NEK11/RGCC/CDKN2B/CDC25A/UBE2E2/STOX1/BLM/CDKN2A/CDC25C/DBF4/MYO16/PLK2/BCL7A",137
"GO:0050769","positive regulation of neurogenesis","79/3900","235/18860",0.336170212765957,1.62568466993999,4.92795963410198,2.3280960445281e-06,8.84396003421339e-05,6.81156318925344e-05,"ITPKA/PAK1/NEFL/SHANK3/CAMK2B/XRCC5/BDNF/ITGB1/CAPRIN1/NPTN/AMIGO1/MAG/IL1RAPL1/MAPRE3/ZNF365/MDK/SMO/ZFYVE27/MAP2K1/ASPM/TIAM2/NEURL1/RGS14/ADNP/PRMT5/GRM5/ZNF488/CXCR4/NRP1/PLXNB2/BIN1/KIT/NTN1/BAIAP2/TSPO/CUX2/MAPT/SHTN1/HDAC1/MECP2/ARMCX5-GPRASP2/FXR2/SMURF1/TIAM1/SLITRK1/SEMA7A/ATXN1/FN1/RELA/EPHA4/OBSL1/SOX11/L1CAM/CX3CL1/DBN1/RUFY3/STAU2/PTPRD/SS18L1/TBC1D24/TTBK1/BMP2/TGFB1/HES1/RNF112/ROBO2/MYRF/LIF/NOTCH1/TNFRSF12A/CHODL/NR2E1/CDON/UFL1/VEGFA/LIMK1/IL1B/VEGFC/LRP8",79
"GO:0002209","behavioral defense response","25/3900","49/18860",0.510204081632653,2.46729461015175,5.25091825736413,2.37464064798628e-06,8.95596385441081e-05,6.89782783718956e-05,"MAPK8IP2/PENK/CRH/KCTD16/MDK/GRP/LARGE1/HTR2C/SLITRK4/DEAF1/BRINP1/MECP2/USP46/GNG7/MEF2C/FBXL20/GABRA5/SLC1A1/NEUROD2/NPAS2/NR2E1/GRIK2/ANKFN1/ATP1A2/LYPD1",25
"GO:0051784","negative regulation of nuclear division","30/3900","64/18860",0.46875,2.26682692307692,5.18322892361067,2.3859846614986e-06,8.95596385441081e-05,6.89782783718956e-05,"NME6/TOM1L2/NDC80/BUB1B/ATM/MAD2L2/CENPF/KNTC1/DYNC1LI1/CHEK1/BIRC5/NUF2/TTK/SPDL1/KNL1/FBXO5/MAD2L1/ANAPC15/APC/ZWINT/BUB1/CCNB1/CDC20/GEN1/AURKB/SPC25/TOM1L1/RPS6KA2/CDCA8/LIF",30
"GO:0051047","positive regulation of secretion","104/3900","331/18860",0.314199395770393,1.51943605236657,4.86794802403265,2.41631014584879e-06,9.01612531344524e-05,6.94416381996033e-05,"CARTPT/STX1B/PRKCE/CDK5R2/RAB3A/C2CD2L/VSNL1/PPP3CA/STX1A/RAB15/OXCT1/DOC2A/STXBP1/PPP3CB/OPRK1/CRH/SCAMP5/RPH3A/ITPR1/SYT1/PARD6A/MICU3/RBP4/APBB1/PDCD6IP/CACNA1B/CDK5/PRKCB/PINK1/AIMP1/GRP/RASL10B/GPR158/RAPGEF4/DNM1L/GABBR1/TAC1/STXBP5/CADPS2/SMAD4/RAB27B/MCU/PLCB1/KCNB1/SYT4/ATP13A2/EDN1/ABCC8/SNCA/AACS/ADCYAP1/SOX4/ACSL3/ANXA2/F2RL1/NEGR1/NMB/CD2AP/SYBU/CYBA/SCIN/TMEM132A/SOX11/SMPD3/ADAM9/XBP1/GATA2/S100A10/BMP2/TGFB1/CADPS/RAB27A/GCK/ANG/SDC4/CHRM3/VAMP8/IGF1/SYTL4/HLA-F/GLUD1/PRKD1/SIRT6/RGCC/WLS/P2RX4/MYRIP/ADORA1/HLA-DRB1/TACR1/IL1B/SDC1/INHBB/ADCY8/ITGB2/MYO18A/NEUROD1/PRKCA/P2RY1/VEGFC/AQP1/ABAT/GALR1/F2RL2",104
"GO:0097061","dendritic spine organization","36/3900","83/18860",0.433734939759036,2.09749768303985,5.11629281637567,2.44660842642147e-06,9.07547808059635e-05,6.98987695325614e-05,"ARHGAP44/SHANK1/ITPKA/DLG4/LZTS3/SHANK3/ZDHHC15/CAMK2B/CAPRIN1/SRCIN1/IL1RAPL1/MAPRE3/ZNF365/CDK5/PICK1/HOMER1/PPFIA2/PAK3/BAIAP2/CUX2/ARMCX5-GPRASP2/CDK5R1/KIF1A/EPHA4/TANC1/DBN1/STAU2/CDC42/PTPRD/SIPA1L1/TANC2/ZNF804A/CTNND2/NGEF/ARHGAP33/LRP8",36
"GO:0106027","neuron projection organization","39/3900","93/18860",0.419354838709677,2.02795698924731,5.07393416633664,2.62444962536391e-06,9.67823353072795e-05,7.45411546409914e-05,"ARHGAP44/SHANK1/ITPKA/DLG4/LZTS3/SHANK3/ZDHHC15/CAMK2B/CAPRIN1/SRCIN1/MAP1A/IL1RAPL1/MAPRE3/ZNF365/CDK5/PICK1/HOMER1/PPFIA2/PAK3/PLS1/BAIAP2/CUX2/ARMCX5-GPRASP2/CDK5R1/KIF1A/EPHA4/TANC1/DBN1/STAU2/CDC42/PTPRD/SIPA1L1/ABCD2/TANC2/ZNF804A/CTNND2/NGEF/ARHGAP33/LRP8",39
"GO:1901890","positive regulation of cell junction assembly","47/3900","120/18860",0.391666666666667,1.89405982905983,5.01647034003123,2.66982174633484e-06,9.78831158859738e-05,7.53889690182922e-05,"LRTM2/IQSEC2/RTN4RL1/RAB40C/CLSTN3/SEMA4A/BDNF/ASIC2/AMIGO1/IL1RAPL1/ABL1/ROCK1/CBLN2/ADNP/SLITRK4/CLSTN1/NRP1/THY1/CNTNAP2/CUX2/LINGO2/IRX3/ARMCX5-GPRASP2/TSC1/SLITRK1/LRRN1/SRPX2/SLITRK5/ADGRB3/ADGRB2/LRRTM1/NRXN1/STAU2/LRRTM2/PTPRD/S100A10/NPHP1/SLITRK3/CAV1/HOPX/SDC4/KDR/NPHP4/IL1RAP/VEGFA/PRKCA/CLDN1",47
"GO:0051983","regulation of chromosome segregation","51/3900","134/18860",0.380597014925373,1.84052812858783,4.98549148123477,2.77422300242525e-06,0.000101122833834067,7.78841796969279e-05,"CDK1/ACTL6A/SMC4/NDC80/SMARCE1/UBE2C/SMARCC1/BUB1B/ATM/RB1/MAD2L2/CENPF/NCAPD2/NCAPG2/KNTC1/DYNC1LI1/BIRC5/NUF2/ACTL6B/DLGAP5/TTK/NCAPG/SPDL1/KNL1/ESPL1/SMC5/BCL7C/FBXO5/TACC3/MAD2L1/ANAPC15/APC/ZWINT/BUB1/KIF2C/RCC2/PLSCR1/CCNB1/DPF1/RAD18/NCAPD3/CDC20/GEN1/AURKB/HECW2/SPC25/SMC2/CDCA8/CENPE/NCAPH/BCL7A",51
"GO:0043268","positive regulation of potassium ion transport","21/3900","38/18860",0.552631578947368,2.67246963562753,5.26917948760207,2.87231345234016e-06,0.000103929787318697,8.00460778687747e-05,"OPRK1/NOS1AP/AMIGO1/AKAP6/KCNIP2/ANO6/FLNA/ADRA2A/DLG1/KCNC1/ABCC8/ANK2/STK39/NPPA/ATP1B1/ACTN2/LRRC55/ADORA1/ATP1B2/MIR21/KCNJ2",21
"GO:0051260","protein homooligomerization","72/3900","210/18860",0.342857142857143,1.65802197802198,4.89594427011919,2.88419168740438e-06,0.000103929787318697,8.00460778687747e-05,"TRPM2/KCNV1/HSD17B10/KCNC4/CARD8/ATL1/SGTB/MPP2/KCTD5/DNM1/KCTD16/SSBP1/ITPR1/KCNC3/PDCD6IP/KCNA1/PRMT8/ELAVL1/KCTD4/FUS/TRPM3/KCTD13/KCTD18/HPRT1/KCNG3/KCNA2/ZBTB1/KCTD2/HCN1/PXDN/THG1L/KCNB1/SLC1A2/KCNC1/MAPT/KCTD11/PYCARD/CEP57/PRPH2/KCTD1/ABCA3/BEND3/KCTD3/GLS/EVL/RYR1/EHD3/RIPK2/HLA-G/BASP1/SIGMAR1/RNF135/CRYZ/AQP11/TIFA/ME1/SHMT2/APPL2/RNF112/KCTD17/TK1/CTH/ECT2/KCNS3/GRIA3/KCND3/KCNF1/POLQ/BLM/ADCY8/ACACB/KCNJ2",72
"GO:0045930","negative regulation of mitotic cell cycle","81/3900","244/18860",0.331967213114754,1.60535939470366,4.85949177896606,3.04079484053386e-06,0.000108950296956855,8.39128432668853e-05,"WEE1/DGKZ/CDK2/CDK1/NME6/TP53/TOM1L2/CACNB4/EZH2/BTN2A2/ETAA1/NDC80/ABL1/TIPIN/MDC1/BTG3/PRKDC/RBBP8/BUB1B/RPS27L/ATM/RB1/RBL1/CDKN2D/MAD2L2/CENPF/DTL/KNTC1/BRCA1/DYNC1LI1/CHEK1/DLG1/E2F7/BIRC5/BARD1/NUF2/BRINP1/RFWD3/TTK/SPDL1/KNL1/ACVR1/DONSON/SCRIB/FBXO5/GAS1/MAD2L1/BRSK1/CCL2/ANAPC15/APC/ZWINT/BUB1/MIR15A/MIR29C/CCNB1/FANCD2/STK33/ZFP36L2/CDC20/GEN1/SLFN11/AURKB/PPP1R10/CTDSP1/SPC25/TOM1L1/EME2/CHEK2/FAM107A/CDCA8/CCND1/FBXO31/NEK11/RGCC/BRINP2/CDKN2B/MIR21/BLM/MYO16/BRINP3",81
"GO:0030516","regulation of axon extension","36/3900","84/18860",0.428571428571429,2.07252747252747,5.03005075294394,3.43458240822971e-06,0.000122364274950828,9.42442059564191e-05,"PAK1/RYK/MAG/SEMA3G/ABL1/CDK5/ZFYVE27/RTN4R/DRAXIN/ADNP/WNT5A/KIAA0319/NRP1/OLFM1/NTN1/MAPT/SEMA4F/SHTN1/SIN3A/TRIM46/SMURF1/SEMA7A/PLXNA3/FN1/DNM2/L1CAM/RUFY3/MAP2/PLXNA4/TNFRSF12A/VEGFA/LIMK1/MT3/NRCAM/SEMA3A/CDH1",36
"GO:0032535","regulation of cellular component size","111/3900","361/18860",0.307479224376731,1.48693799275517,4.76956720937878,3.51155116614449e-06,0.000124403604796108,9.5814885160205e-05,"CARMIL2/SPTB/SLC12A5/PAK1/SPTBN4/NEFL/PRKCE/DMTN/RYK/SHANK3/RDX/BDNF/PDXP/RAB3B/DNM1/MAG/SEMA3G/RAP1GAP2/ABL1/CYFIP2/PTK2B/GBA2/CDK5/XK/ELAVL1/ZFYVE27/RTN4R/DRAXIN/ARPC5L/CLN3/CLCN6/SPTBN2/ADNP/COL6A1/WNT5A/ANO6/PFN1/KIAA0319/DLG1/NRP1/PAK3/OLFM1/BIN1/NTN1/ATP13A2/EDN1/PLS1/BAIAP2/TMOD2/STK39/MAPT/SEMA4F/SHTN1/BORCS6/PYCARD/SIN3A/TRIM46/MSN/KANK3/SMURF1/TSC1/TWF1/F2RL1/CNTN2/SEMA7A/EVL/PLXNA3/SWAP70/FN1/FGF13/ARHGAP18/ELN/TMOD3/SCIN/DNM2/L1CAM/LIMA1/RUFY3/ACTN2/MAP2/AQP11/IQGAP3/SPTAN1/CORO1A/COTL1/BORCS8/ULK1/NCKAP1L/SLC12A7/PLXNA4/DAAM2/TNFRSF12A/TENM1/EPHA7/RET/PRKD1/PEX11A/VEGFA/LIMK1/DEPTOR/CAPG/MT3/KANK4/PLEKHH2/GSN/SVIL/NRCAM/PLEK/SEMA3A/AQP1/CDH1",111
"GO:0060292","long-term synaptic depression","19/3900","33/18860",0.575757575757576,2.78430458430458,5.23794865493232,3.75701035264297e-06,0.000131094745662722,0.000100968360373211,"IQSEC2/SHANK3/PENK/STXBP1/PICK1/SLC24A1/GRM2/SHANK2/KCNB1/SLC24A2/MAPT/STAU2/ABHD6/SORCS2/ADORA1/GRIA1/ADCY8/SORCS3/PLK2",19
"GO:2000463","positive regulation of excitatory postsynaptic potential","19/3900","33/18860",0.575757575757576,2.78430458430458,5.23794865493232,3.75701035264297e-06,0.000131094745662722,0.000100968360373211,"STX1B/SHANK1/DLG4/RIMS1/GRIN1/SHANK3/STX1A/PRKCZ/PTK2B/RGS4/RIMS2/BAIAP2/GRIN2C/CUX2/GRIN2A/PRKAR1B/NRXN1/TBC1D24/GRIA1",19
"GO:0072659","protein localization to plasma membrane","94/3900","295/18860",0.31864406779661,1.54093003042156,4.78112899065676,3.76278924277714e-06,0.000131094745662722,0.000100968360373211,"CAMK2A/PACSIN1/ARHGAP44/SPTBN4/AKAP5/PRKCE/TTC7B/CNST/PRKCZ/RDX/CAMK2B/STXBP1/PREPL/ITGB1/EFR3A/CAMK2G/EFR3B/DENND4C/SCN3B/ROCK1/CDK5/YPEL4/ZFYVE27/RAB11FIP2/CNPY4/CACNB3/CLN3/CACNB2/LARGE1/CLIP3/GPR158/GRIPAP1/RAPGEF2/LRRC7/FLNA/KCNIP4/AKT2/ANK3/CSK/VAMP4/DLG1/OPTN/IKBKB/MYO5A/KCNB1/LRP6/ANK1/ZDHHC4/ROCK2/PLS1/ANK2/RAB13/SFN/ACSL3/SCRIB/SMURF1/TSPAN5/PRPH2/EMP2/VAMP2/EHD3/TTC8/FGF13/ATP1B1/GBP1/MRAP2/ZDHHC23/NRXN1/RAB26/ACTN2/LYPLA1/S100A10/TGFB1/PPP2R5A/MAP7/EPB41L3/PALM/DPP6/ARL6/VAMP8/SORL1/SIRT6/DPP10/VAMP5/DCHS1/TNFRSF1A/STX3/CD36/LGALS3/NSG1/P2RY1/CDH1/LYPD1/WDR72",94
