"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
5.18621585313846,10.4695949133864,15.9474943288134,5.14622888019146e-32,7.92004624661466e-29,62.2012293765115,"WEE1","7465","WEE1 G2 checkpoint kinase","Up"
-6.75684277058842,3.5109282986768,-15.9033505777827,6.50444064236785e-32,9.29531028084669e-29,61.970688554522,"EGR4","1961","early growth response 4","Down"
-5.46047925740912,2.84085460508302,-15.6363394550203,2.69486777189525e-31,3.59441463415389e-28,60.5713215384249,"SLC32A1","140679","solute carrier family 32 member 1","Down"
-4.21984392020945,2.73274551526349,-15.4198943445569,8.58030765541622e-31,1.07291384538695e-27,59.430883045601,"SLC6A17","388662","solute carrier family 6 member 17","Down"
3.4233103250713,8.93333302657734,15.3079669328864,1.56485130690522e-30,1.8416458880737e-27,58.8390463895674,"NEDD1","121441","neural precursor cell expressed, developmentally down-regulated 1","Up"
-2.80091222967089,6.21905951515166,-15.0872778272819,5.13753187644524e-30,5.71036668066888e-27,57.6680030951679,"SPTBN4","57731","spectrin beta, non-erythrocytic 4","Down"
-4.25538033660155,5.57765232329367,-14.9389115036627,1.14579209124132e-29,1.20651907207711e-26,56.877715970824,"IQSEC3","440073","IQ motif and Sec7 domain 3","Down"
-5.35537894001648,4.67617557760858,-14.8648703720188,1.71127974176026e-29,1.70407318933695e-26,56.4824396228465,"CDK5R2","8941","cyclin dependent kinase 5 regulatory subunit 2","Down"
-2.21101264805585,3.67915817820438,-14.8567148626065,1.78865082101644e-29,1.70407318933695e-26,56.4388647324922,"LINC00950","92973","long intergenic non-protein coding RNA 950","Down"
-6.32747288495698,4.75255237209763,-14.773044675049,2.81658510770774e-29,2.56142810226858e-26,55.9914070399161,"SULT4A1","25830","sulfotransferase family 4A member 1","Down"
-5.1137560124798,4.60747061364485,-14.7611372439755,3.00477550796712e-29,2.61376276469123e-26,55.9276674593197,"PHF24","23349","PHD finger protein 24","Down"
-6.53468841923382,4.0837120827768,-14.6621986936693,5.14570752575039e-29,4.28959043615367e-26,55.3974826675308,"SLC8A2","6543","solute carrier family 8 member A2","Down"
6.32610121259015,9.31307102752024,14.629792370386,6.13849853925166e-29,4.85804794351286e-26,55.2236046678938,"UHRF1","29128","ubiquitin like with PHD and ring finger domains 1","Up"
-4.56910823675,3.48280681958544,-14.6246377750659,6.31325268812587e-29,4.85804794351286e-26,55.1959373886929,"OTUD7A","161725","OTU deubiquitinase 7A","Down"
-5.70731158017976,3.3734357506103,-14.6073666981594,6.93599829438599e-29,5.13957473614002e-26,55.1032149702987,"BSN","8927","bassoon presynaptic cytomatrix protein","Down"
-3.30015050284934,3.6945971769855,-14.5957597316349,7.3887881527107e-29,5.27955302040296e-26,55.0408839591215,"HAR1A","768096","highly accelerated region 1A (non-protein coding)","Down"
4.53105713814993,8.49927889325746,14.3177395025267,3.37389890967307e-28,2.32764122364928e-25,53.543802327752,"CDK2","1017","cyclin dependent kinase 2","Up"
-5.36700731172435,2.93285157948473,-14.302600611224,3.66555278306346e-28,2.44455715102502e-25,53.4620616533826,"ANKRD34A","284615","ankyrin repeat domain 34A","Down"
-5.77523921427791,4.09324003078219,-14.2646456593336,4.51289865503455e-28,2.91256656100891e-25,53.2570299302815,"RGS7BP","401190","regulator of G-protein signaling 7 binding protein","Down"
-3.55429471420872,3.84646682557278,-14.1238746448043,9.77100234880674e-28,6.10901387476801e-25,52.4953742836827,"PPFIA3","8541","PTPRF interacting protein alpha 3","Down"
-5.76758013202731,4.14597790290177,-13.9457333951897,2.60381343328086e-27,1.54111084347183e-24,51.5288437099195,"CPLX2","10814","complexin 2","Down"
-2.53417916047854,4.38056031483917,-13.9446799202541,2.6189717937743e-27,1.54111084347183e-24,51.5231192189597,"MTUS2","23281","microtubule associated tumor suppressor candidate 2","Down"
-4.33647146611178,2.96961242912769,-13.8909788237591,3.52122148784238e-27,2.01283080877893e-24,51.2311786478612,"CPNE9","151835","copine family member 9","Down"
-5.81354751624475,5.70628585097828,-13.8851700238642,3.63585382104207e-27,2.02062576104413e-24,51.1995840711102,"ARHGAP44","9912","Rho GTPase activating protein 44","Down"
2.41919144898009,8.48616030270331,13.8173198989715,5.2870484576818e-27,2.85886428359026e-24,50.8303174765095,"TMEM218","219854","transmembrane protein 218","Up"
-5.2307731644369,3.1288848510503,-13.8009989799021,5.78566214577992e-27,3.04615111975313e-24,50.7414316434554,"LGI3","203190","leucine rich repeat LGI family member 3","Down"
