"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
-6.85804584334639,5.81581354301633,-10.8100485388384,1.12939407294897e-19,2.48305354038351e-17,34.1893431910691,"SRRM4","84530","serine/arginine repetitive matrix 4","Down"
-6.36644749575428,5.09552624738006,-10.7922750837217,1.24880107352586e-19,2.71573511717738e-17,34.0904691599808,"GAD2","2572","glutamate decarboxylase 2","Down"
-6.60277209190659,5.97042841446692,-10.7887938507624,1.27362691471292e-19,2.73994125620015e-17,34.0711034516262,"TMEM151B","441151","transmembrane protein 151B","Down"
-2.19315558769918,11.1543962240674,-10.7776411123332,1.35653153441532e-19,2.88724749032418e-17,34.0090630546815,"PI4KAP1","728233","phosphatidylinositol 4-kinase alpha pseudogene 1","Down"
-4.42250268735866,3.42050220115769,-10.7621274414707,1.48089922133732e-19,3.11877376013639e-17,33.9227664145798,"CTXN3","613212","cortexin 3","Down"
-7.8892484515684,4.56102650584462,-10.7499762809699,1.58621882971933e-19,3.30577917981194e-17,33.8551764665129,"GABRA1","2554","gamma-aminobutyric acid type A receptor alpha1 subunit","Down"
-6.23023469714777,4.37075227997994,-10.7336393488075,1.73971285840623e-19,3.58829228434366e-17,33.7643068637538,"SNCB","6620","synuclein beta","Down"
-5.10372300563187,3.19816240973491,-10.7064791164904,2.02844959913499e-19,4.14114195202997e-17,33.6132448691621,"CREG2","200407","cellular repressor of E1A stimulated genes 2","Down"
-8.70941993584347,7.82010531190568,-10.6907927254159,2.21654601766194e-19,4.47943799751137e-17,33.5260045819377,"SYT4","6860","synaptotagmin 4","Down"
-2.41100608670951,9.22889602174325,-10.6865769663472,2.27000487791012e-19,4.54159875923478e-17,33.502559252233,"HECTD4","283450","HECT domain E3 ubiquitin protein ligase 4","Down"
-1.1369977011542,2.77985935829544,-10.6564290664879,2.69177292573979e-19,5.33210900250257e-17,33.3349055372673,"SNAI3-AS1","197187","SNAI3 antisense RNA 1","Down"
-5.00583625208012,3.3687081861697,-10.6385011226585,2.97884009771036e-19,5.84290723871483e-17,33.2352157425276,"LINC00889","158696","long intergenic non-protein coding RNA 889","Down"
-5.48260509951976,4.07454100337065,-10.6203489041542,3.30068223410015e-19,6.41133489880017e-17,33.1342854886084,"SEC14L5","9717","SEC14 like lipid binding 5","Down"
-2.55016120632063,2.75498474974047,-10.5900747660289,3.91659056388048e-19,7.53454109726508e-17,32.9659704545737,"KRTAP5-AS1","338651","KRTAP5-1/KRTAP5-2 antisense RNA 1","Down"
-2.7514530302028,8.25112494435065,-10.575234506061,4.25920706015559e-19,8.11561482405075e-17,32.8834706525096,"CRY2","1408","cryptochrome circadian clock 2","Down"
5.14331032238075,4.71340435355166,10.4772399259409,7.40911649646604e-19,1.39843579004525e-16,32.3388389823754,"ACAN","176","aggrecan","Up"
